Nose_x,Neck_x,RShoulder_x,RElbow_x,RWrist_x,LShoulder_x,LElbow_x,LWrist_x,MidHip_x,RHip_x,RKnee_x,RAnkle_x,LHip_x,LKnee_x,LAnkle_x,REye_x,LEye_x,REar_x,LEar_x,LBigToe_x,LSmallToe_x,LHeel_x,RBigToe_x,RSmallToe_x,RHeel_x,Nose_y,Neck_y,RShoulder_y,RElbow_y,RWrist_y,LShoulder_y,LElbow_y,LWrist_y,MidHip_y,RHip_y,RKnee_y,RAnkle_y,LHip_y,LKnee_y,LAnkle_y,REye_y,LEye_y,REar_y,LEar_y,LBigToe_y,LSmallToe_y,LHeel_y,RBigToe_y,RSmallToe_y,RHeel_y,time
166.507,162.487,139.482,138.5,176.504,182.52,188.527,208.504,169.51,153.49,186.493,0.0,186.475,205.51,0.0,161.48,172.467,149.522,178.51,0.0,0.0,0.0,0.0,0.0,0.0,161.539,130.555,129.538,86.49700000000001,79.488,134.512,94.505,73.44399999999999,59.513000000000005,57.53200000000001,23.51599999999999,270.0,62.49000000000001,28.501000000000005,270.0,167.494,168.47199999999998,162.489,162.49599999999998,270.0,270.0,270.0,270.0,270.0,270.0,10.36
166.497,162.486,139.485,138.492,175.508,182.514,188.497,206.498,169.505,153.491,186.481,0.0,186.468,205.508,0.0,160.507,172.46,149.523,178.508,0.0,0.0,0.0,0.0,0.0,0.0,161.546,130.558,129.542,87.48500000000001,80.46799999999999,134.514,96.465,73.453,60.49000000000001,58.489000000000004,24.483000000000004,270.0,63.485000000000014,29.507000000000005,270.0,167.493,168.47899999999998,162.473,162.497,270.0,270.0,270.0,270.0,270.0,270.0,10.4
165.54,162.494,139.489,138.471,174.522,183.483,188.519,205.499,170.474,153.507,186.484,0.0,186.487,205.501,0.0,160.489,172.456,149.527,179.44,0.0,0.0,0.0,0.0,0.0,0.0,162.45600000000002,131.482,130.458,87.495,80.47300000000001,134.516,96.47800000000001,73.501,59.53,58.471000000000004,24.48400000000001,270.0,63.495000000000005,28.507000000000005,270.0,167.511,168.49,162.485,162.50400000000002,270.0,270.0,270.0,270.0,270.0,270.0,10.44
165.53,162.495,139.491,138.481,175.511,183.483,188.511,205.512,169.512,153.499,186.473,0.0,186.477,205.504,0.0,159.515,171.542,149.515,178.515,0.0,0.0,0.0,0.0,0.0,0.0,162.457,131.482,130.461,87.49799999999999,80.475,134.512,96.47999999999999,73.50800000000001,60.512,58.49199999999999,24.488,270.0,64.47300000000001,28.495000000000005,270.0,168.459,168.49,162.476,162.494,270.0,270.0,270.0,270.0,270.0,270.0,10.48
165.522,162.5,139.497,138.492,175.507,183.484,188.511,205.529,170.467,154.469,186.48,0.0,186.474,205.502,0.0,159.508,171.539,149.505,178.516,0.0,0.0,0.0,0.0,0.0,0.0,162.459,131.482,130.46,87.493,80.47900000000001,134.514,96.46700000000001,73.477,60.513000000000005,58.497000000000014,24.473000000000013,270.0,64.47900000000001,28.497000000000014,270.0,168.463,168.486,162.481,162.49,270.0,270.0,270.0,270.0,270.0,270.0,10.52
165.513,162.498,139.497,138.496,176.498,182.525,188.504,206.491,169.496,153.494,186.468,0.0,185.504,205.502,0.0,159.497,171.532,149.502,178.513,0.0,0.0,0.0,0.0,0.0,0.0,162.459,131.483,130.461,87.49000000000001,80.46600000000001,134.513,96.47399999999999,73.47900000000001,60.498999999999995,58.497000000000014,24.489000000000004,270.0,63.502999999999986,29.506,270.0,168.465,168.487,162.483,162.494,270.0,270.0,270.0,270.0,270.0,270.0,10.56
165.512,162.5,139.497,138.489,176.512,183.486,188.523,205.522,170.47,153.506,186.472,0.0,186.482,205.499,0.0,159.499,171.53,149.501,178.514,0.0,0.0,0.0,0.0,0.0,0.0,162.457,130.557,130.46,87.50800000000001,80.494,134.505,95.512,73.50200000000001,60.491000000000014,58.497000000000014,24.485000000000014,270.0,63.49000000000001,27.514999999999986,270.0,168.464,168.487,162.486,162.49599999999998,270.0,270.0,270.0,270.0,270.0,270.0,10.6
165.512,162.493,139.491,138.506,177.511,183.486,188.528,205.486,169.482,152.497,186.478,0.0,185.507,205.502,0.0,159.502,171.531,149.507,178.514,0.0,0.0,0.0,0.0,0.0,0.0,162.457,130.554,130.457,87.487,80.50299999999999,134.502,96.477,73.524,59.51400000000001,58.49000000000001,24.495000000000005,270.0,62.486999999999995,28.504999999999995,270.0,168.465,168.487,162.487,162.495,270.0,270.0,270.0,270.0,270.0,270.0,10.64
165.513,162.498,139.497,138.471,176.51,183.484,188.487,204.54,168.492,151.497,186.492,0.0,185.491,205.497,0.0,159.501,171.532,149.507,178.516,0.0,0.0,0.0,0.0,0.0,0.0,162.457,130.552,130.462,87.494,81.47800000000001,134.495,95.50299999999999,73.537,59.489000000000004,57.52799999999999,24.506,270.0,60.513000000000005,30.495000000000005,270.0,168.464,168.487,162.481,162.49599999999998,270.0,270.0,270.0,270.0,270.0,270.0,10.68
165.513,162.5,139.496,137.507,177.491,183.484,187.536,204.511,168.506,151.5,186.505,0.0,185.484,205.496,0.0,159.501,171.531,149.508,178.515,0.0,0.0,0.0,0.0,0.0,0.0,162.458,130.555,130.464,88.47200000000001,81.5,134.504,96.511,74.489,58.497000000000014,57.48400000000001,25.485000000000014,270.0,59.50200000000001,31.49199999999999,270.0,168.464,168.487,162.48000000000002,162.498,270.0,270.0,270.0,270.0,270.0,270.0,10.72
165.51,162.492,139.489,137.497,175.501,182.513,187.451,205.485,167.495,151.492,186.502,0.0,182.519,205.49,0.0,159.499,171.528,149.51,178.51,0.0,0.0,0.0,0.0,0.0,0.0,162.469,130.545,130.46,87.481,81.518,133.517,94.501,74.53899999999999,59.525000000000006,58.50999999999999,25.477000000000004,270.0,62.495000000000005,32.498999999999995,270.0,168.48000000000002,168.503,162.489,162.513,270.0,270.0,270.0,270.0,270.0,270.0,10.76
165.506,162.494,139.487,137.49,174.517,182.52,187.511,207.488,168.489,151.498,186.51,0.0,184.502,205.497,0.0,159.494,171.526,149.514,178.507,0.0,0.0,0.0,0.0,0.0,0.0,162.47899999999998,130.547,129.543,86.50800000000001,81.536,134.493,95.511,76.487,59.5,58.502999999999986,24.51599999999999,270.0,60.504999999999995,32.49600000000001,270.0,168.488,168.512,162.489,162.51999999999998,270.0,270.0,270.0,270.0,270.0,270.0,10.8
165.504,162.497,139.487,136.513,176.495,182.524,187.491,205.505,169.48,152.501,186.491,0.0,184.513,205.495,0.0,159.486,171.528,149.516,178.509,0.0,0.0,0.0,0.0,0.0,0.0,162.49099999999999,130.548,129.542,87.506,82.464,134.493,95.493,76.51400000000001,60.49799999999999,59.489000000000004,24.483000000000004,270.0,62.491000000000014,32.494,270.0,168.5,169.442,162.487,162.523,270.0,270.0,270.0,270.0,270.0,270.0,10.84
165.507,162.497,139.488,136.494,175.488,182.525,187.476,205.496,169.48,152.509,185.517,0.0,185.483,205.501,0.0,159.494,171.531,149.519,178.508,0.0,0.0,0.0,0.0,0.0,0.0,162.503,130.553,130.462,88.481,82.476,134.498,95.482,76.505,60.50200000000001,59.486999999999995,24.485000000000014,270.0,61.513000000000005,32.50800000000001,270.0,168.511,169.441,162.487,162.506,270.0,270.0,270.0,270.0,270.0,270.0,10.88
165.507,162.502,139.49,137.487,175.501,183.489,187.473,205.502,169.482,152.513,186.482,0.0,184.506,205.489,0.0,159.497,171.531,149.522,178.508,0.0,0.0,0.0,0.0,0.0,0.0,162.503,130.552,129.542,87.50999999999999,82.488,134.504,94.513,76.50999999999999,60.492999999999995,58.53299999999999,23.502999999999986,270.0,62.48599999999999,32.50200000000001,270.0,168.511,168.51999999999998,162.49200000000002,162.50400000000002,270.0,270.0,270.0,270.0,270.0,270.0,10.92
165.507,162.497,139.485,137.481,174.516,183.488,187.484,205.489,168.509,152.509,186.492,0.0,184.498,205.486,0.0,159.497,171.531,149.522,178.507,0.0,0.0,0.0,0.0,0.0,0.0,162.503,130.552,129.542,87.50800000000001,82.489,134.506,95.49600000000001,77.48599999999999,60.486999999999995,58.52199999999999,24.476,270.0,61.507000000000005,33.47800000000001,270.0,168.512,168.519,162.49099999999999,162.5,270.0,270.0,270.0,270.0,270.0,270.0,10.96
165.507,162.5,139.485,136.499,174.503,183.492,187.484,204.544,168.507,152.509,186.48,0.0,184.482,205.49,0.0,159.498,171.53,149.522,178.505,0.0,0.0,0.0,0.0,0.0,0.0,162.50400000000002,130.553,129.542,88.476,82.49700000000001,134.507,95.495,77.488,60.5,58.536,23.51599999999999,270.0,62.488,33.474999999999994,270.0,168.51,168.51999999999998,162.49,162.502,270.0,270.0,270.0,270.0,270.0,270.0,11.0
165.507,162.5,139.482,136.499,175.491,183.495,187.495,204.473,168.5,152.51,186.469,0.0,183.512,205.492,0.0,159.498,171.529,149.525,178.506,0.0,0.0,0.0,0.0,0.0,0.0,162.502,130.552,129.542,88.481,82.493,134.505,96.49600000000001,78.48599999999999,60.50399999999999,58.541,24.47200000000001,270.0,62.501000000000005,33.476,270.0,168.50799999999998,168.51999999999998,162.489,162.502,270.0,270.0,270.0,270.0,270.0,270.0,11.040000000000001
165.51,162.5,139.482,136.503,173.534,183.496,187.485,204.485,168.485,152.497,186.467,0.0,183.503,205.495,0.0,159.499,171.534,149.524,178.509,0.0,0.0,0.0,0.0,0.0,0.0,162.50799999999998,130.549,129.539,88.471,82.49100000000001,134.498,95.507,76.519,60.501000000000005,58.53800000000001,24.485000000000014,270.0,62.497000000000014,33.476,270.0,168.514,168.519,162.486,162.49200000000002,270.0,270.0,270.0,270.0,270.0,270.0,11.08
165.511,162.501,139.482,136.509,173.504,183.497,187.496,203.537,168.503,152.509,186.466,0.0,184.486,205.493,0.0,159.5,171.536,149.523,178.506,0.0,0.0,0.0,0.0,0.0,0.0,162.511,130.55,129.542,87.50999999999999,82.493,134.5,96.49000000000001,76.52000000000001,60.518,59.497000000000014,24.514999999999986,270.0,62.506,32.510999999999996,270.0,169.439,168.519,162.487,162.485,270.0,270.0,270.0,270.0,270.0,270.0,11.120000000000001
290.466,299.474,275.478,260.552,260.519,323.476,339.534,307.486,291.513,275.516,240.512,256.485,307.508,264.505,0.0,284.498,296.487,278.529,308.461,0.0,0.0,0.0,0.0,0.0,258.483,162.454,136.516,138.476,105.50800000000001,90.519,133.487,88.47800000000001,69.51499999999999,65.47999999999999,67.499,38.485000000000014,0.47100000000000364,60.506,28.52199999999999,270.0,169.45600000000002,168.495,166.501,166.5,270.0,270.0,270.0,270.0,270.0,0.4700000000000273,11.16
165.511,162.501,139.484,136.487,173.509,183.497,187.491,204.469,167.491,150.519,186.506,0.0,183.485,205.504,0.0,159.496,171.537,149.52,178.508,0.0,0.0,0.0,0.0,0.0,0.0,162.513,130.553,130.458,88.476,82.47399999999999,134.503,96.49199999999999,76.519,60.498999999999995,58.528999999999996,24.477000000000004,270.0,62.50200000000001,31.506,270.0,169.441,169.44299999999998,162.495,162.489,270.0,270.0,270.0,270.0,270.0,270.0,11.200000000000001
165.512,162.5,139.484,136.49,173.515,183.498,187.516,204.494,167.504,151.488,187.492,0.0,183.511,205.526,0.0,159.498,171.536,149.514,178.507,0.0,0.0,0.0,0.0,0.0,0.0,162.512,130.551,129.541,87.49700000000001,82.465,134.502,97.481,77.49600000000001,60.5,58.536,24.50999999999999,270.0,62.506,32.49199999999999,270.0,168.517,169.44,162.489,162.482,270.0,270.0,270.0,270.0,270.0,270.0,11.24
165.51,162.502,139.485,137.504,173.517,183.503,187.521,204.518,168.492,151.494,187.494,0.0,185.477,206.485,0.0,159.503,171.532,149.522,178.506,0.0,0.0,0.0,0.0,0.0,0.0,162.507,130.548,129.534,85.49799999999999,81.537,134.5,97.46000000000001,76.49000000000001,59.49199999999999,58.48400000000001,24.5,270.0,60.50800000000001,31.488,270.0,168.511,168.517,162.49200000000002,162.487,270.0,270.0,270.0,270.0,270.0,270.0,11.28
290.468,298.469,274.468,252.473,251.456,322.466,341.505,323.46,292.482,276.492,243.485,258.477,308.48,266.464,0.0,283.53,293.524,276.563,306.501,0.0,0.0,0.0,0.0,0.0,259.491,153.54399999999998,137.474,138.478,107.53800000000001,89.46600000000001,135.478,94.483,70.481,65.52000000000001,68.48599999999999,36.49199999999999,0.4689999999999941,61.506,33.46799999999999,270.0,160.501,161.449,161.515,163.529,270.0,270.0,270.0,270.0,270.0,0.4700000000000273,11.32
165.507,162.504,139.494,138.476,173.491,183.498,187.539,198.488,166.498,150.502,186.478,0.0,182.509,205.513,0.0,159.5,171.525,149.517,178.5,0.0,0.0,0.0,0.0,0.0,0.0,162.495,130.552,129.538,85.493,81.49799999999999,134.514,98.475,75.52600000000001,61.49600000000001,59.510999999999996,25.47999999999999,270.0,63.494,32.506,270.0,168.49599999999998,168.507,162.477,162.487,270.0,270.0,270.0,270.0,270.0,270.0,11.36
165.506,162.5,139.487,138.49,172.535,183.496,187.542,200.499,166.515,150.519,186.488,0.0,182.514,206.488,0.0,159.517,171.529,149.538,178.512,0.0,0.0,0.0,0.0,0.0,0.0,162.494,130.547,129.534,85.49199999999999,81.476,134.509,98.48500000000001,75.52699999999999,61.504999999999995,59.51599999999999,25.498999999999995,270.0,63.501000000000005,33.49799999999999,270.0,168.49,168.51,162.49200000000002,162.502,270.0,270.0,270.0,270.0,270.0,270.0,11.4
289.506,296.499,272.483,249.502,243.51,319.501,336.496,318.514,292.469,276.523,243.45,258.507,307.508,265.483,0.0,283.488,292.559,276.462,305.478,0.0,0.0,0.0,0.0,0.0,259.522,149.513,137.462,138.467,110.50200000000001,89.47200000000001,135.475,95.48400000000001,70.499,66.49700000000001,70.506,36.48599999999999,0.4689999999999941,62.498999999999995,33.471000000000004,270.0,154.541,155.499,159.477,162.503,270.0,270.0,270.0,270.0,270.0,0.46699999999998454,11.44
289.473,296.487,271.517,248.491,243.46,319.488,332.543,316.488,292.476,276.53,242.503,258.47,307.513,265.498,0.0,283.456,292.531,275.544,303.501,0.0,0.0,0.0,0.0,0.0,259.467,147.535,137.474,138.484,109.49799999999999,87.507,135.491,95.47900000000001,67.513,65.531,68.52099999999999,35.49000000000001,0.4700000000000273,61.502999999999986,33.48599999999999,270.0,154.478,154.526,157.503,162.469,270.0,270.0,270.0,270.0,270.0,0.4700000000000273,11.48
287.505,295.486,269.524,247.52,242.489,319.487,331.498,312.495,291.527,276.516,241.512,0.0,307.482,265.478,0.0,282.502,292.51,275.495,302.516,0.0,0.0,0.0,0.0,0.0,0.0,146.531,136.517,137.517,108.506,88.49199999999999,135.476,91.523,65.501,65.523,67.53200000000001,34.55199999999999,270.0,62.497000000000014,33.482,270.0,153.514,154.463,157.50400000000002,162.459,270.0,270.0,270.0,270.0,270.0,270.0,11.52
287.493,294.5,269.502,250.468,242.515,318.509,330.482,308.507,291.481,276.484,242.464,0.0,306.49,264.496,0.0,282.506,292.482,275.488,301.525,0.0,0.0,0.0,0.0,0.0,0.0,146.50400000000002,136.518,137.538,111.47399999999999,88.46100000000001,134.501,90.50999999999999,64.495,65.512,68.49100000000001,36.508999999999986,270.0,61.489000000000004,33.50399999999999,270.0,153.459,153.512,155.524,161.45499999999998,270.0,270.0,270.0,270.0,270.0,270.0,11.56
285.512,293.535,269.503,251.454,242.499,317.534,327.519,309.502,291.464,276.473,241.506,0.0,305.494,264.496,0.0,281.517,291.511,275.484,301.483,0.0,0.0,0.0,0.0,0.0,0.0,146.464,137.455,138.47,112.471,88.465,135.483,90.547,64.476,66.487,69.50200000000001,37.501000000000005,270.0,63.488,33.488,270.0,152.49,153.45,155.501,160.47,270.0,270.0,270.0,270.0,270.0,270.0,11.6
284.546,293.523,268.55,251.478,242.485,317.526,327.504,309.516,290.508,275.539,241.5,0.0,304.503,263.505,0.0,280.51,291.471,275.44,300.52,0.0,0.0,0.0,0.0,0.0,0.0,145.538,137.468,138.486,112.51499999999999,89.46000000000001,135.505,90.51599999999999,64.495,66.489,69.512,37.498999999999995,270.0,63.49199999999999,33.48400000000001,270.0,151.51600000000002,152.5,154.49099999999999,159.50799999999998,270.0,270.0,270.0,270.0,270.0,270.0,11.64
284.513,292.54,268.489,250.51,242.474,317.486,327.512,309.504,290.517,276.479,242.463,255.509,304.508,263.518,0.0,278.517,291.45,273.513,300.496,0.0,0.0,0.0,0.0,0.0,0.0,145.501,137.458,137.544,111.50299999999999,87.477,136.473,90.53899999999999,64.48400000000001,66.476,69.493,37.506,0.47199999999998,63.482,33.49000000000001,270.0,151.487,152.463,154.53300000000002,159.517,270.0,270.0,270.0,270.0,270.0,270.0,11.68
284.49,292.536,268.498,251.499,242.46,316.543,327.505,308.466,290.506,276.473,242.463,254.52,304.505,263.487,0.0,278.487,290.495,272.498,300.467,0.0,0.0,0.0,0.0,0.0,257.513,145.5,137.471,138.462,112.50899999999999,89.46799999999999,136.474,90.524,63.50200000000001,66.469,69.494,37.508999999999986,0.4730000000000132,62.50399999999999,33.47399999999999,270.0,151.476,151.518,154.502,159.507,270.0,270.0,270.0,270.0,270.0,0.47199999999998,11.72
165.497,162.496,139.484,137.491,177.502,182.524,188.483,213.501,168.492,152.491,186.51,0.0,184.497,206.5,0.0,158.521,171.537,149.523,178.507,0.0,0.0,0.0,0.0,0.0,0.0,162.51999999999998,130.533,129.523,83.52199999999999,82.49199999999999,133.504,90.529,77.50200000000001,59.5,58.489000000000004,25.5,270.0,60.506,31.48599999999999,270.0,169.458,169.47899999999998,162.51600000000002,162.541,270.0,270.0,270.0,270.0,270.0,270.0,11.76
283.499,292.509,267.535,249.503,242.48,316.512,327.517,308.506,291.463,276.484,242.468,255.484,305.485,264.489,0.0,276.534,287.519,269.521,299.49,0.0,0.0,0.0,0.0,0.0,258.472,145.476,137.446,137.508,107.494,78.50800000000001,136.47,90.524,65.458,66.46799999999999,68.51599999999999,36.524,0.47100000000000364,62.5,33.47300000000001,270.0,150.489,151.507,155.502,160.48399999999998,270.0,270.0,270.0,270.0,270.0,0.4689999999999941,11.8
165.497,162.496,139.481,137.477,179.504,183.489,188.466,212.538,169.475,152.503,186.503,0.0,184.515,206.516,0.0,158.517,171.531,149.517,178.517,0.0,0.0,0.0,0.0,0.0,0.0,162.526,130.543,129.526,83.49799999999999,82.517,134.492,95.50399999999999,81.488,59.524,58.506,25.497000000000014,270.0,61.50800000000001,29.48599999999999,270.0,169.46699999999998,169.47899999999998,162.494,162.52800000000002,270.0,270.0,270.0,270.0,270.0,270.0,11.84
165.486,162.489,139.475,137.511,180.494,183.482,188.46,213.507,168.514,153.478,186.51,0.0,184.496,206.498,0.0,158.513,171.524,149.508,178.482,0.0,0.0,0.0,0.0,0.0,0.0,162.54500000000002,130.541,129.525,83.50999999999999,82.53999999999999,134.486,94.487,81.487,58.542,57.522999999999996,25.512,270.0,60.48599999999999,31.489000000000004,270.0,169.495,169.499,163.485,162.55200000000002,270.0,270.0,270.0,270.0,270.0,270.0,11.88
282.497,292.493,267.53,251.463,240.51,316.501,324.474,304.48,291.514,276.502,242.466,256.49,307.504,263.508,0.0,276.468,285.537,268.55,299.479,0.0,0.0,0.0,0.0,0.0,0.0,145.513,137.458,137.499,109.488,85.499,136.505,93.48599999999999,65.469,66.5,69.50800000000001,36.489000000000004,0.47199999999998,64.476,33.52000000000001,270.0,152.464,152.506,155.531,161.465,270.0,270.0,270.0,270.0,270.0,270.0,11.92
165.518,162.483,139.469,139.47,180.513,183.486,187.517,213.485,168.498,152.513,186.509,0.0,183.51,206.505,0.0,159.502,171.526,148.548,177.508,0.0,0.0,0.0,0.0,0.0,0.0,163.50799999999998,130.537,129.528,82.493,82.476,133.509,90.543,81.445,58.513000000000005,57.49199999999999,25.49199999999999,270.0,59.518,31.489000000000004,270.0,169.50799999999998,169.487,162.527,163.502,270.0,270.0,270.0,270.0,270.0,270.0,11.96
282.471,291.538,267.511,251.451,237.535,315.508,322.489,299.518,292.464,276.506,241.48,257.489,308.484,262.514,0.0,275.513,285.525,268.507,299.461,0.0,0.0,0.0,0.0,0.0,0.0,145.51600000000002,137.463,137.49,107.507,82.50899999999999,137.452,94.511,63.510999999999996,66.507,70.512,34.55000000000001,0.47100000000000364,63.498999999999995,33.495000000000005,270.0,152.49099999999999,153.45,156.49,161.507,270.0,270.0,270.0,270.0,270.0,270.0,12.0
281.507,291.536,267.523,250.478,238.504,315.491,321.501,300.481,292.48,276.54,241.505,0.0,308.489,262.505,0.0,275.499,285.492,268.504,298.517,0.0,0.0,0.0,0.0,0.0,0.0,146.482,137.464,137.491,106.51400000000001,81.507,136.519,92.50800000000001,63.51400000000001,66.50899999999999,70.511,35.49199999999999,270.0,63.510999999999996,33.482,270.0,153.465,153.497,155.5,161.458,270.0,270.0,270.0,270.0,270.0,270.0,12.040000000000001
280.518,291.518,267.515,250.462,238.502,315.462,321.516,299.53,291.521,276.521,241.508,258.477,307.501,262.506,0.0,275.456,284.54,268.472,298.487,0.0,0.0,0.0,0.0,0.0,0.0,146.524,137.475,137.486,106.53299999999999,81.464,137.466,93.50899999999999,62.512,66.52099999999999,71.47999999999999,35.494,0.47100000000000364,64.495,33.471000000000004,270.0,153.514,154.453,155.53300000000002,161.52100000000002,270.0,270.0,270.0,270.0,270.0,270.0,12.08
280.483,291.512,267.508,249.505,237.496,315.461,319.516,298.489,292.49,276.54,241.498,0.0,308.499,262.501,0.0,274.512,284.511,268.495,298.471,0.0,0.0,0.0,0.0,0.0,0.0,147.527,137.483,137.505,106.469,76.51400000000001,137.476,91.5,60.51400000000001,66.47900000000001,68.52199999999999,35.5,270.0,63.5,33.497000000000014,270.0,154.49200000000002,154.536,155.534,162.47199999999998,270.0,270.0,270.0,270.0,270.0,270.0,12.120000000000001
279.488,291.489,267.479,249.488,239.496,315.458,318.511,298.493,291.505,276.487,242.464,257.5,307.505,263.496,0.0,274.476,284.501,267.547,298.46,0.0,0.0,0.0,0.0,0.0,0.0,150.49,137.466,137.502,105.507,74.493,136.514,90.54499999999999,60.518,66.47800000000001,69.489,35.495000000000005,0.47100000000000364,63.486999999999995,33.480999999999995,270.0,155.505,157.49099999999999,156.512,162.519,270.0,270.0,270.0,270.0,270.0,270.0,12.16
279.493,291.487,267.497,250.486,238.51,315.474,318.508,298.514,291.498,276.47,241.499,257.489,307.508,263.504,0.0,274.486,284.506,268.468,298.473,0.0,0.0,0.0,0.0,0.0,259.485,153.485,137.462,137.516,105.53200000000001,78.48400000000001,136.492,91.52099999999999,60.504999999999995,66.47900000000001,69.50200000000001,35.51599999999999,0.4689999999999941,62.516999999999996,32.494,270.0,159.494,161.44299999999998,159.49599999999998,163.493,270.0,270.0,270.0,270.0,270.0,0.46699999999998454,12.200000000000001
166.496,162.476,138.5,139.49,181.487,183.503,188.516,203.523,169.481,154.469,186.487,0.0,184.5,207.488,0.0,160.507,172.469,150.496,178.478,0.0,0.0,0.0,0.0,0.0,0.0,162.54399999999998,130.547,129.522,82.52000000000001,68.499,134.495,94.507,66.53,57.502999999999986,56.47300000000001,24.514999999999986,270.0,58.525000000000006,28.497000000000014,270.0,169.475,169.47,162.537,162.524,270.0,270.0,270.0,270.0,270.0,270.0,12.24
279.496,291.502,267.487,250.505,241.517,315.508,318.486,297.514,291.458,275.52,242.462,259.48,307.477,262.513,0.0,274.509,284.539,268.498,299.453,0.0,0.0,0.0,0.0,0.0,261.495,156.51600000000002,137.459,137.51,105.53299999999999,79.50999999999999,136.494,90.52799999999999,58.49199999999999,65.52099999999999,68.501,34.542,0.46800000000001774,62.486999999999995,28.507000000000005,270.0,162.52100000000002,163.48000000000002,161.541,165.497,270.0,270.0,270.0,270.0,270.0,0.46699999999998454,12.280000000000001
279.507,291.516,267.509,250.5,241.508,315.5,317.495,297.503,291.472,275.526,241.516,257.504,307.499,262.509,0.0,275.456,284.534,268.527,299.448,0.0,0.0,0.0,0.0,0.0,0.0,159.483,137.456,137.508,105.535,80.493,136.488,91.49600000000001,58.480999999999995,66.48400000000001,69.49700000000001,34.522999999999996,0.47100000000000364,63.488,26.539999999999992,270.0,163.51,164.51999999999998,162.49,166.486,270.0,270.0,270.0,270.0,270.0,270.0,12.32
280.515,291.516,267.506,250.511,241.51,315.493,316.545,296.515,291.497,275.525,241.501,0.0,307.519,263.499,0.0,275.498,285.501,268.552,299.477,0.0,0.0,0.0,0.0,0.0,0.0,161.478,137.458,137.515,105.524,80.50200000000001,136.484,91.519,57.531000000000006,66.47200000000001,68.513,34.52099999999999,270.0,62.508999999999986,26.47800000000001,270.0,166.486,168.473,162.547,167.51,270.0,270.0,270.0,270.0,270.0,270.0,12.36
280.509,291.505,267.508,251.448,242.479,315.476,316.475,295.497,291.499,276.464,242.468,0.0,307.512,262.524,0.0,275.505,285.507,269.491,299.518,0.0,0.0,0.0,0.0,0.0,0.0,161.541,137.473,137.528,105.52799999999999,79.50299999999999,136.489,91.507,57.494,65.512,67.52699999999999,34.51400000000001,270.0,62.488,25.537000000000006,270.0,168.461,169.453,163.512,168.489,270.0,270.0,270.0,270.0,270.0,270.0,12.4
281.489,291.514,267.516,251.469,242.468,315.476,316.479,294.488,291.512,276.469,241.502,0.0,307.526,262.505,0.0,275.533,285.523,269.488,299.501,0.0,0.0,0.0,0.0,0.0,0.0,162.493,137.481,137.53,106.47399999999999,79.50299999999999,136.513,91.53200000000001,57.486999999999995,65.517,68.49000000000001,34.53299999999999,270.0,62.488,25.51599999999999,270.0,168.519,169.487,163.498,168.501,270.0,270.0,270.0,270.0,270.0,270.0,12.44
281.508,291.51,267.516,251.467,241.493,315.474,316.487,294.499,290.504,275.496,241.486,0.0,307.464,261.541,0.0,275.547,286.486,269.504,299.516,0.0,0.0,0.0,0.0,0.0,0.0,162.526,137.484,138.461,105.53200000000001,75.51599999999999,136.5,91.51599999999999,57.486999999999995,65.53,68.505,34.52199999999999,270.0,62.50399999999999,25.52000000000001,270.0,169.469,169.514,163.527,168.50400000000002,270.0,270.0,270.0,270.0,270.0,270.0,12.48
282.462,291.513,267.52,251.471,242.464,315.478,316.479,294.505,290.491,275.492,240.499,0.0,306.505,261.526,0.0,276.468,286.521,269.543,300.461,0.0,0.0,0.0,0.0,0.0,0.0,162.535,137.479,138.456,105.52699999999999,77.50200000000001,136.497,91.535,57.498999999999995,65.519,68.495,34.49199999999999,270.0,62.495000000000005,25.51599999999999,270.0,169.493,169.529,165.518,169.463,270.0,270.0,270.0,270.0,270.0,270.0,12.52
166.512,162.487,138.517,139.481,185.492,184.483,188.533,221.506,168.501,153.497,186.474,0.0,183.487,206.492,0.0,161.494,172.483,150.514,178.494,0.0,0.0,0.0,0.0,0.0,0.0,162.549,130.54,129.52,82.53399999999999,81.471,134.48,94.48599999999999,79.493,57.519000000000005,56.47800000000001,24.47200000000001,270.0,58.52799999999999,27.49199999999999,270.0,169.482,169.466,162.551,162.524,270.0,270.0,270.0,270.0,270.0,270.0,12.56
166.511,162.49,139.453,138.471,181.491,184.492,194.486,231.493,170.478,154.514,186.489,0.0,184.51,206.51,0.0,161.495,172.483,150.509,178.497,0.0,0.0,0.0,0.0,0.0,0.0,162.54399999999998,130.545,129.52,85.495,88.507,134.497,91.52199999999999,89.47200000000001,60.486999999999995,58.50399999999999,23.502999999999986,270.0,62.50999999999999,26.504999999999995,270.0,169.474,169.45600000000002,162.535,162.502,270.0,270.0,270.0,270.0,270.0,270.0,12.6
282.473,291.506,267.517,251.502,243.481,315.471,316.474,296.489,290.485,275.474,240.487,0.0,306.514,262.491,0.0,276.471,287.519,269.534,300.494,0.0,0.0,0.0,0.0,0.0,0.0,163.541,137.467,137.543,106.519,81.452,136.462,92.507,58.49199999999999,66.47399999999999,69.49100000000001,34.53800000000001,270.0,62.510999999999996,25.502999999999986,270.0,170.4735,170.5077,166.518,169.44400000000002,270.0,270.0,270.0,270.0,270.0,270.0,12.64
