Nose_x,Neck_x,RShoulder_x,RElbow_x,RWrist_x,LShoulder_x,LElbow_x,LWrist_x,MidHip_x,RHip_x,RKnee_x,RAnkle_x,LHip_x,LKnee_x,LAnkle_x,REye_x,LEye_x,REar_x,LEar_x,LBigToe_x,LSmallToe_x,LHeel_x,RBigToe_x,RSmallToe_x,RHeel_x,Nose_y,Neck_y,RShoulder_y,RElbow_y,RWrist_y,LShoulder_y,LElbow_y,LWrist_y,MidHip_y,RHip_y,RKnee_y,RAnkle_y,LHip_y,LKnee_y,LAnkle_y,REye_y,LEye_y,REar_y,LEar_y,LBigToe_y,LSmallToe_y,LHeel_y,RBigToe_y,RSmallToe_y,RHeel_y,time
166.49,160.508,136.49,134.51,148.549,182.519,188.476,195.49,164.463,149.492,184.482,0.0,179.471,205.538,0.0,161.519,172.458,149.514,177.507,0.0,0.0,0.0,0.0,0.0,0.0,155.495,130.549,129.503,80.517,89.46600000000001,135.488,90.475,108.517,66.50399999999999,64.51499999999999,21.48400000000001,270.0,68.52199999999999,32.508999999999986,270.0,161.546,161.54000000000002,161.493,161.475,270.0,270.0,270.0,270.0,270.0,270.0,0.4
166.5,160.484,135.514,134.491,148.496,182.512,188.508,195.492,164.469,149.503,183.516,0.0,179.478,205.54,0.0,162.458,172.464,149.501,177.498,0.0,0.0,0.0,0.0,0.0,0.0,155.494,130.545,129.497,81.48400000000001,88.47200000000001,135.48,90.481,111.495,66.499,64.51400000000001,21.488,270.0,68.51599999999999,32.507000000000005,270.0,161.547,161.543,161.486,161.47,270.0,270.0,270.0,270.0,270.0,270.0,0.44
166.517,160.492,135.508,134.492,148.508,182.511,188.484,195.52,164.461,149.494,184.5,0.0,179.467,205.53,0.0,162.476,172.469,149.522,177.49,0.0,0.0,0.0,0.0,0.0,0.0,155.51,130.536,129.492,81.44999999999999,88.5,134.484,89.52199999999999,112.47,66.49600000000001,64.506,20.50800000000001,270.0,68.51499999999999,32.514999999999986,270.0,162.464,162.453,161.493,161.46800000000002,270.0,270.0,270.0,270.0,270.0,270.0,0.48
167.484,160.5,135.517,134.492,148.533,182.505,188.533,195.528,164.471,149.505,184.492,0.0,179.473,205.536,0.0,162.49,172.476,149.539,177.488,0.0,0.0,0.0,0.0,0.0,0.0,155.525,130.546,129.506,80.512,89.46199999999999,134.491,90.46799999999999,114.483,66.49700000000001,65.45400000000001,21.488,270.0,68.51400000000001,32.513000000000005,270.0,162.47899999999998,162.461,161.511,161.471,270.0,270.0,270.0,270.0,270.0,270.0,0.52
167.503,159.514,135.514,136.505,154.488,181.526,188.467,195.543,164.487,149.519,184.514,0.0,179.487,205.527,0.0,162.495,172.479,149.531,177.495,0.0,0.0,0.0,0.0,0.0,0.0,155.535,130.524,129.488,80.465,97.50200000000001,133.512,89.53999999999999,113.529,66.512,65.459,20.524,270.0,69.49700000000001,32.510999999999996,270.0,162.47899999999998,162.47199999999998,161.506,161.481,270.0,270.0,270.0,270.0,270.0,270.0,0.56
168.508,159.498,135.497,134.524,155.457,181.531,187.532,196.474,164.482,149.508,185.482,0.0,179.491,205.539,0.0,163.45,172.491,150.502,177.509,0.0,0.0,0.0,0.0,0.0,0.0,156.507,130.534,129.476,81.452,99.50299999999999,135.483,90.54599999999999,113.48500000000001,66.52000000000001,65.458,20.51599999999999,270.0,69.51400000000001,32.498999999999995,270.0,162.49099999999999,162.49,161.523,161.489,270.0,270.0,270.0,270.0,270.0,270.0,0.6
170.47,159.501,136.485,137.486,151.494,181.536,187.522,197.493,164.492,149.524,185.485,0.0,179.496,206.506,0.0,163.488,172.517,150.509,178.489,0.0,0.0,0.0,0.0,0.0,0.0,156.517,130.553,129.498,80.507,107.499,135.506,90.52199999999999,115.529,66.52000000000001,65.465,20.49799999999999,270.0,69.50800000000001,32.465,270.0,162.489,162.50799999999998,161.527,161.526,270.0,270.0,270.0,270.0,270.0,270.0,0.64
170.507,160.495,136.506,135.487,147.531,182.501,187.496,197.502,164.488,149.516,185.478,0.0,179.495,206.503,0.0,163.515,172.55,150.514,178.514,0.0,0.0,0.0,0.0,0.0,0.0,156.522,130.547,129.493,81.463,98.52099999999999,135.499,90.51400000000001,109.51499999999999,66.51400000000001,64.507,20.501000000000005,270.0,69.50800000000001,32.474999999999994,270.0,162.502,162.518,161.54500000000002,161.54399999999998,270.0,270.0,270.0,270.0,270.0,270.0,0.68
171.451,159.512,135.519,138.483,147.524,182.488,186.512,197.523,164.48,149.517,185.497,0.0,179.472,206.496,0.0,163.535,173.487,151.484,179.446,0.0,0.0,0.0,0.0,0.0,0.0,156.522,130.541,129.486,79.47999999999999,103.493,135.494,90.54400000000001,106.517,66.525,65.46100000000001,20.501000000000005,270.0,70.49000000000001,32.465,270.0,162.502,162.51999999999998,162.459,162.452,270.0,270.0,270.0,270.0,270.0,270.0,0.72
171.465,160.517,137.483,138.468,146.472,182.514,187.485,200.491,164.491,149.527,185.499,0.0,179.487,206.498,0.0,164.454,173.499,151.518,179.462,0.0,0.0,0.0,0.0,0.0,0.0,156.512,130.548,129.499,79.5,98.51499999999999,135.511,90.53899999999999,107.5,66.52600000000001,65.465,20.50200000000001,270.0,70.489,31.51400000000001,270.0,162.49599999999998,162.523,161.524,162.454,270.0,270.0,270.0,270.0,270.0,270.0,0.76
171.471,160.486,136.493,139.488,146.461,182.509,187.488,198.507,164.484,149.514,185.496,0.0,179.485,205.537,0.0,164.466,173.504,152.481,179.465,0.0,0.0,0.0,0.0,0.0,0.0,156.498,130.548,129.487,78.483,107.524,135.5,90.55000000000001,106.52699999999999,66.52099999999999,65.459,20.51599999999999,270.0,70.48500000000001,32.492999999999995,270.0,162.482,162.512,161.513,161.551,270.0,270.0,270.0,270.0,270.0,270.0,0.8
171.486,161.473,136.504,137.503,142.486,183.493,187.48,198.494,164.484,149.509,185.504,0.0,179.489,206.487,0.0,164.483,173.521,153.48,179.483,0.0,0.0,0.0,0.0,0.0,0.0,156.49599999999998,130.553,129.494,81.50899999999999,106.505,136.46,90.53800000000001,105.537,66.50899999999999,64.507,21.48599999999999,270.0,69.50399999999999,32.48400000000001,270.0,162.475,162.512,161.51,162.458,270.0,270.0,270.0,270.0,270.0,270.0,0.84
171.495,161.513,138.495,134.509,138.483,183.495,187.506,198.496,164.48,149.501,185.499,0.0,179.486,206.485,0.0,164.491,173.528,153.506,179.487,0.0,0.0,0.0,0.0,0.0,0.0,156.512,131.48,129.509,84.50800000000001,87.50200000000001,136.463,91.48400000000001,105.51599999999999,66.518,65.457,21.486999999999995,270.0,69.51599999999999,32.49000000000001,270.0,162.482,162.518,161.5,162.465,270.0,270.0,270.0,270.0,270.0,270.0,0.88
171.516,160.512,136.494,137.514,144.499,184.48,187.491,198.501,164.485,149.505,185.495,0.0,179.49,205.54,0.0,164.508,173.539,153.504,179.485,0.0,0.0,0.0,0.0,0.0,0.0,156.517,130.529,129.469,78.518,100.49700000000001,135.507,90.51400000000001,106.49700000000001,66.51499999999999,64.507,21.486999999999995,270.0,70.483,32.49199999999999,270.0,162.48399999999998,162.526,161.5,162.474,270.0,270.0,270.0,270.0,270.0,270.0,0.92
171.524,160.482,134.521,137.507,144.484,184.497,188.461,197.51,164.466,149.485,185.491,0.0,179.474,205.535,0.0,164.514,174.503,153.51,179.52,0.0,0.0,0.0,0.0,0.0,0.0,156.51999999999998,130.529,129.473,78.499,99.50299999999999,135.485,90.52699999999999,107.50800000000001,66.52699999999999,65.465,21.491000000000014,270.0,70.487,32.501000000000005,270.0,162.482,162.519,161.49599999999998,162.47,270.0,270.0,270.0,270.0,270.0,270.0,0.96
172.481,161.49,136.504,137.514,142.495,184.496,188.509,196.514,163.541,149.485,185.484,0.0,179.459,205.529,0.0,165.491,175.52,154.483,179.531,0.0,0.0,0.0,0.0,0.0,0.0,156.527,130.541,129.52,78.50999999999999,100.51599999999999,134.509,90.523,109.511,66.53200000000001,65.47,21.494,270.0,70.48400000000001,32.510999999999996,270.0,162.485,162.523,161.502,162.462,270.0,270.0,270.0,270.0,270.0,270.0,1.0
172.506,161.502,137.502,137.518,144.511,183.505,187.498,197.507,164.472,149.515,185.495,0.0,179.463,205.514,0.0,165.517,175.516,154.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.51600000000002,131.486,129.525,81.517,110.487,135.516,90.537,108.487,66.52600000000001,65.469,20.504999999999995,270.0,69.51400000000001,32.513000000000005,270.0,162.5,162.55200000000002,161.493,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.04
173.49,160.493,135.503,136.503,146.481,182.523,187.493,197.507,164.459,149.503,184.489,0.0,179.446,205.517,0.0,167.513,177.485,154.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.50799999999998,130.557,129.533,81.507,105.488,135.49,90.52099999999999,108.51599999999999,67.481,65.48599999999999,21.510999999999996,270.0,70.50800000000001,32.512,270.0,162.527,162.55700000000002,161.538,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.08
173.525,159.518,135.484,134.519,144.516,182.522,187.516,199.481,164.463,149.496,183.483,0.0,179.46,205.508,0.0,168.509,177.488,155.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.476,131.481,129.499,81.488,97.519,136.473,90.49000000000001,112.47,67.482,65.494,22.48599999999999,270.0,70.50200000000001,33.44800000000001,270.0,162.522,163.49599999999998,161.53199999999998,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.12
175.483,159.489,134.495,134.494,147.45,182.505,187.507,199.507,164.477,149.505,185.476,0.0,179.48,205.528,0.0,170.478,178.484,155.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50400000000002,130.526,129.458,80.512,100.513,135.487,90.525,113.453,66.53299999999999,65.47200000000001,21.485000000000014,270.0,70.489,32.494,270.0,162.551,163.513,161.542,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.16
174.52,159.484,135.493,135.52,146.492,181.51,187.496,198.512,164.479,149.516,185.504,0.0,179.473,205.513,0.0,170.464,178.469,155.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.512,130.514,129.456,79.50899999999999,99.49600000000001,134.495,90.542,113.488,66.531,65.46700000000001,20.524,270.0,70.493,32.514999999999986,270.0,162.55599999999998,163.529,161.54399999999998,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.2
175.509,158.519,135.513,138.462,147.444,181.503,187.483,198.521,164.475,149.52,185.503,0.0,179.462,205.518,0.0,170.499,178.473,155.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.485,130.545,129.477,78.50899999999999,101.494,136.462,90.54499999999999,113.495,66.53200000000001,65.465,20.51400000000001,270.0,70.50899999999999,32.51400000000001,270.0,162.507,163.505,161.481,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.24
175.518,158.501,135.508,137.515,146.493,181.492,187.492,199.518,164.477,149.514,185.501,0.0,179.47,205.524,0.0,170.513,178.458,155.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.461,130.523,129.464,78.50899999999999,101.487,135.483,90.53999999999999,113.477,66.53,65.46100000000001,20.519000000000005,270.0,70.50800000000001,32.507000000000005,270.0,162.514,163.51999999999998,161.48399999999998,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.28
176.483,158.521,136.484,138.51,145.517,181.525,187.49,199.501,164.493,149.533,186.47,0.0,179.483,205.533,0.0,171.444,177.506,155.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.476,130.535,129.449,76.51400000000001,100.50899999999999,136.487,91.49199999999999,111.49000000000001,66.51499999999999,64.50800000000001,19.519000000000005,270.0,70.49199999999999,32.47200000000001,270.0,162.522,163.53199999999998,161.486,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.32
176.503,158.52,135.502,138.475,147.449,181.525,187.491,199.491,164.49,149.529,186.463,0.0,179.48,205.529,0.0,171.46,178.463,155.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.469,130.545,129.448,78.499,103.50999999999999,136.506,91.48500000000001,112.483,66.511,64.50200000000001,19.525000000000006,270.0,70.48500000000001,32.480999999999995,270.0,162.526,163.53,161.498,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.36
176.499,159.495,135.509,133.495,135.488,182.487,187.466,198.519,164.495,149.529,185.493,0.0,179.486,205.516,0.0,171.46,177.506,155.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.476,130.543,129.453,83.50200000000001,84.49600000000001,136.489,90.55099999999999,110.494,66.51599999999999,64.511,20.489000000000004,270.0,70.483,32.504999999999995,270.0,162.523,163.535,161.49099999999999,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.4000000000000001
175.521,159.504,135.512,137.481,147.467,182.516,187.498,202.497,164.507,150.485,185.498,0.0,179.512,206.487,0.0,170.505,178.458,155.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.47899999999998,130.533,129.448,79.50899999999999,103.49799999999999,136.465,91.489,113.49700000000001,66.50999999999999,64.50200000000001,20.49000000000001,270.0,69.501,31.510999999999996,270.0,162.524,163.53300000000002,161.485,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.44
175.493,159.491,135.501,138.464,147.499,182.52,187.505,202.511,164.517,150.494,185.497,0.0,179.52,205.54,0.0,170.467,177.505,155.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.46800000000002,130.54,129.461,79.482,105.53200000000001,136.467,91.52799999999999,113.507,66.52099999999999,65.45599999999999,19.537000000000006,270.0,69.51499999999999,31.508999999999986,270.0,162.524,163.537,161.48000000000002,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.48
175.492,158.52,135.502,137.494,146.495,182.502,187.497,203.51,164.517,150.5,185.507,0.0,179.517,205.525,0.0,170.465,177.486,155.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.494,130.539,129.458,79.487,104.50200000000001,136.476,91.531,111.494,66.512,64.50399999999999,20.492999999999995,270.0,69.513,32.474999999999994,270.0,162.53300000000002,164.50799999999998,161.47899999999998,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.52
175.49,159.484,135.487,137.511,146.504,183.49,187.542,203.514,164.504,149.53,185.511,0.0,179.507,205.527,0.0,169.499,177.486,155.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.51999999999998,130.54,129.458,79.49700000000001,105.49799999999999,136.482,92.50200000000001,111.49000000000001,66.52600000000001,65.46100000000001,20.494,270.0,70.49100000000001,32.47800000000001,270.0,163.483,165.497,161.501,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.56
175.486,159.485,134.524,137.514,146.502,183.494,187.525,203.482,164.504,149.533,185.505,0.0,179.508,205.522,0.0,169.481,177.493,154.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.449,130.543,129.466,79.513,105.537,136.485,92.505,108.489,66.52000000000001,64.511,20.50399999999999,270.0,70.48400000000001,32.483000000000004,270.0,163.498,165.50799999999998,161.511,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.6
174.486,159.512,135.506,139.473,147.443,183.508,187.53,201.49,164.508,150.486,185.508,0.0,179.512,205.52,0.0,168.491,176.512,155.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.482,130.554,129.465,77.501,105.476,136.512,91.519,112.48500000000001,66.529,64.50999999999999,20.501000000000005,270.0,70.50800000000001,32.48599999999999,270.0,164.506,166.514,161.505,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.6400000000000001
172.552,160.51,137.477,138.494,146.486,184.491,187.498,198.513,164.488,149.535,185.515,0.0,179.473,205.532,0.0,164.553,175.487,153.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.523,130.555,129.481,78.501,105.45500000000001,136.493,95.505,104.501,67.482,65.47,20.495000000000005,270.0,71.49199999999999,32.486999999999995,270.0,164.512,168.502,161.454,270.0,270.0,270.0,270.0,270.0,270.0,270.0,1.68
275.526,297.514,271.499,262.49,252.508,323.459,323.442,299.482,291.514,275.506,237.493,0.0,308.487,265.517,0.0,275.495,282.487,0.0,299.523,0.0,0.0,0.0,0.0,0.0,0.0,162.46800000000002,137.47,139.492,102.488,73.453,131.537,85.5,59.502999999999986,65.53200000000001,68.511,34.5,270.0,62.50200000000001,19.49600000000001,270.0,169.45499999999998,168.476,270.0,167.501,270.0,270.0,270.0,270.0,270.0,270.0,1.72
170.492,160.517,136.517,135.489,153.484,182.514,188.488,199.498,164.463,149.496,185.515,0.0,179.468,205.524,0.0,163.457,172.509,150.52,178.512,0.0,0.0,0.0,0.0,0.0,0.0,162.54399999999998,131.496,129.523,82.50999999999999,98.52000000000001,135.517,94.5,104.47800000000001,67.49199999999999,65.50899999999999,20.498999999999995,270.0,70.513,32.50200000000001,270.0,168.51999999999998,169.511,162.5,164.517,270.0,270.0,270.0,270.0,270.0,270.0,1.76
166.499,160.511,136.494,138.468,154.486,182.516,187.518,191.514,164.481,149.523,185.508,0.0,179.471,205.519,0.0,159.5,171.528,148.529,177.508,0.0,0.0,0.0,0.0,0.0,0.0,162.54399999999998,131.493,129.522,82.49600000000001,91.524,135.498,89.499,99.483,67.49600000000001,65.525,21.49000000000001,270.0,70.51499999999999,32.49600000000001,270.0,169.465,169.522,162.513,163.539,270.0,270.0,270.0,270.0,270.0,270.0,1.8
164.549,161.502,137.51,138.517,164.533,182.522,190.504,187.525,164.48,149.527,185.5,0.0,179.481,205.51,0.0,157.515,171.462,148.53,177.498,0.0,0.0,0.0,0.0,0.0,0.0,163.47899999999998,131.52,130.472,84.50999999999999,91.52199999999999,136.465,99.493,95.49199999999999,66.53899999999999,65.50399999999999,21.516999999999996,270.0,69.50999999999999,33.45500000000001,270.0,169.47199999999998,169.539,162.49599999999998,163.53300000000002,270.0,270.0,270.0,270.0,270.0,270.0,1.84
275.474,297.514,271.507,262.497,252.527,323.453,322.518,299.507,291.51,275.501,237.512,0.0,308.483,265.514,0.0,275.476,281.473,0.0,299.469,0.0,0.0,0.0,0.0,0.0,0.0,162.518,137.481,139.511,102.511,73.49799999999999,132.486,86.50200000000001,59.50999999999999,65.529,68.50200000000001,34.497000000000014,270.0,62.507000000000005,19.524,270.0,169.48000000000002,169.441,270.0,167.497,270.0,270.0,270.0,270.0,270.0,270.0,1.8800000000000001
164.491,162.466,138.478,139.446,164.505,183.514,188.542,187.487,164.541,150.512,184.514,0.0,180.489,205.498,0.0,156.547,170.512,148.494,176.507,0.0,0.0,0.0,0.0,0.0,0.0,163.539,131.506,130.463,82.511,82.463,135.508,100.49799999999999,82.523,66.46600000000001,64.488,22.492999999999995,270.0,67.50200000000001,31.504999999999995,270.0,169.525,170.4591,162.51600000000002,163.494,270.0,270.0,270.0,270.0,270.0,270.0,1.92
164.477,161.515,137.511,139.446,162.491,184.484,189.489,188.496,164.539,150.506,182.505,0.0,180.473,205.493,0.0,156.533,170.499,148.487,176.516,0.0,0.0,0.0,0.0,0.0,0.0,164.498,131.498,129.528,84.50999999999999,76.525,136.462,100.49000000000001,79.489,65.525,64.487,24.464,270.0,67.49199999999999,31.50800000000001,270.0,169.531,170.48770000000002,162.517,164.501,270.0,270.0,270.0,270.0,270.0,270.0,1.96
164.487,162.47,138.471,139.515,168.495,184.501,188.549,192.506,165.513,150.517,182.501,0.0,180.532,204.536,0.0,156.548,170.513,148.497,177.487,0.0,0.0,0.0,0.0,0.0,0.0,164.506,131.496,129.52,82.517,73.49799999999999,136.469,100.51599999999999,87.49000000000001,64.49600000000001,61.49799999999999,23.474999999999994,270.0,66.475,28.514999999999986,270.0,169.542,170.4984,162.53199999999998,165.487,270.0,270.0,270.0,270.0,270.0,270.0,2.0
274.512,297.512,271.511,262.51,252.551,323.449,322.513,299.529,291.498,275.492,237.491,0.0,307.535,266.466,0.0,274.504,279.485,0.0,298.491,0.0,0.0,0.0,0.0,0.0,0.0,162.507,137.479,139.502,103.488,74.47999999999999,131.533,86.50999999999999,59.49600000000001,65.52799999999999,68.50299999999999,34.52000000000001,270.0,62.50999999999999,19.507000000000005,270.0,168.49200000000002,169.44400000000002,270.0,167.47899999999998,270.0,270.0,270.0,270.0,270.0,270.0,2.04
274.502,297.511,271.508,262.511,252.551,323.45,323.447,299.482,291.521,275.509,237.49,0.0,308.485,265.517,0.0,274.49,278.505,0.0,297.517,0.0,0.0,0.0,0.0,0.0,0.0,162.501,137.476,139.498,103.499,74.48400000000001,131.527,86.499,58.50800000000001,65.523,68.49700000000001,34.516999999999996,270.0,62.49799999999999,19.50200000000001,270.0,168.48399999999998,168.518,270.0,166.505,270.0,270.0,270.0,270.0,270.0,270.0,2.08
274.504,297.504,271.493,262.505,252.55,323.453,322.518,299.469,291.517,275.509,237.489,0.0,308.48,265.516,0.0,274.505,278.485,0.0,297.501,0.0,0.0,0.0,0.0,0.0,0.0,162.481,137.478,139.501,103.488,74.476,131.529,85.51599999999999,58.501000000000005,65.518,68.49100000000001,34.506,270.0,62.492999999999995,19.501000000000005,270.0,167.499,168.501,270.0,166.499,270.0,270.0,270.0,270.0,270.0,270.0,2.12
274.509,297.512,271.504,262.512,252.546,323.457,322.516,299.465,291.52,275.508,237.502,0.0,308.485,265.508,0.0,274.503,277.538,0.0,297.482,0.0,0.0,0.0,0.0,0.0,0.0,162.471,137.474,139.502,103.482,74.471,131.522,85.50299999999999,58.502999999999986,65.518,68.49100000000001,34.506,270.0,62.49000000000001,19.5,270.0,166.52100000000002,168.489,270.0,166.49,270.0,270.0,270.0,270.0,270.0,270.0,2.16
274.473,297.506,271.5,262.505,252.545,323.459,322.51,299.459,291.521,275.508,237.492,0.0,308.486,265.514,0.0,274.492,277.518,0.0,296.497,0.0,0.0,0.0,0.0,0.0,0.0,162.50400000000002,137.468,139.503,102.511,74.47399999999999,131.511,85.49799999999999,58.494,65.513,68.487,34.507000000000005,270.0,62.48400000000001,19.504999999999995,270.0,168.48000000000002,168.518,270.0,166.488,270.0,270.0,270.0,270.0,270.0,270.0,2.2
273.518,297.498,271.503,262.506,252.545,323.45,322.513,299.457,291.523,275.507,236.55,0.0,308.493,265.505,0.0,273.509,277.504,0.0,296.49,0.0,0.0,0.0,0.0,0.0,0.0,162.513,137.468,139.499,102.50999999999999,74.477,131.509,85.50200000000001,58.492999999999995,65.511,68.48500000000001,34.510999999999996,270.0,61.516999999999996,19.5,270.0,168.481,169.452,270.0,165.506,270.0,270.0,270.0,270.0,270.0,270.0,2.24
